Pixel_ID,Row,Col,Area,B1(Coastal Aerosol (B1)),B2(Blue (B2)),B3(Green (B3)),B4(Red (B4)),B5(RE1 (B5)),B6(RE2 (B6)),B7(RE3 (B7)),B8(NIR (B8)),B9(RE4 (B8A)),B10(Water Vapor (B9)),B11(SWIR1 (B11)),B12(SWIR2 (B12)),B13(NDVI),B14(MNDWI),B15(NDWI),B16(EVI),B17(SABI),B18(GNDVI),B19(NDAVI),B20(AWEI),B21(BATHYMETRY),Label,Kategori_Detail,Kategori,Prediksi_Kelas,Prediksi_Label,Confidence_Lamun,Confidence_NonLamun,Confidence_Max
3532,31,59,Kanan_Bawah,0.1049000024795532,0.0881000012159347,0.0759000033140182,0.0648000016808509,0.0667999982833862,0.0608000010251998,0.0627999976277351,0.0526000000536441,0.0623000003397464,0.0662999972701072,0.0635000020265579,0.0621999986469745,-0.1028806418180465,0.0863668546080589,0.1608391404151916,-0.0241246987134218,-0.0649350583553314,-0.1608391404151916,-0.2560113072395324,-0.1367500126361847,1.08103120326995e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.2,0.8,0.8
3533,31,60,Kanan_Bawah,0.1049000024795532,0.0894000008702278,0.0746000036597251,0.0649999976158142,0.0680999979376792,0.0619000010192394,0.0648000016808509,0.0522000007331371,0.066500000655651,0.0658000037074089,0.0641999989748001,0.0640999972820282,-0.0825687870383262,0.0756449550390243,0.1310975402593612,-0.0347618088126182,-0.0592269375920295,-0.1310975402593612,-0.1927710771560669,-0.1838000118732452,1.13297867774963e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.035,0.965,0.965
3534,31,61,Kanan_Bawah,0.1048000007867813,0.0949999988079071,0.0901999995112419,0.0740000009536743,0.0829000025987625,0.0790999978780746,0.0813999995589256,0.0663999989628791,0.0816999971866607,0.0658000037074089,0.0802000015974044,0.0760999992489814,-0.0469667240977287,0.0741540864109993,0.1318518221378326,-0.0231289230287075,-0.0375293157994747,-0.1318518221378326,-0.1715533584356308,-0.1804250180721283,1.15762269496917e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.045,0.955,0.955
3535,31,62,Kanan_Bawah,0.1048000007867813,0.0967999994754791,0.0921000018715858,0.0842999964952468,0.0829000025987625,0.0790999978780746,0.0820999965071678,0.0683000013232231,0.0816999971866607,0.0658000037074089,0.0797000005841255,0.0767000019550323,-0.0660146623849868,0.1000699549913406,0.1369963586330413,-0.0240885373204946,-0.0442733354866504,-0.1369963586330413,-0.1691762506961822,-0.1453250050544738,1163888931274410.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.045,0.955,0.955
3536,31,63,Kanan_Bawah,0.1048000007867813,0.0967999994754791,0.0914999991655349,0.0795999988913536,0.0835999995470047,0.0766000002622604,0.0816999971866607,0.0711999982595443,0.0797000005841255,0.0658000037074089,0.0797000005841255,0.0771000012755394,-0.0594451986253261,0.0706713870167732,0.1170768141746521,-0.0180072076618671,-0.0459143929183483,-0.1170768141746521,-0.1602434068918228,-0.1822250038385391,1.19454765319824e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.035,0.965,0.965
3537,31,64,Kanan_Bawah,0.1048000007867813,0.0982000008225441,0.0890000015497207,0.0791999995708465,0.0835999995470047,0.0766000002622604,0.0816999971866607,0.0736000016331672,0.0797000005841255,0.0658000037074089,0.0797000005841255,0.0771000012755394,-0.0578842051327228,0.0633584260940551,0.0968921110033989,-0.0200150124728679,-0.0433130972087383,-0.0968921110033989,-0.164835125207901,-0.1932249963283538,1.19897961616516e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.03,0.97,0.97
3538,31,65,Kanan_Bawah,0.1048000007867813,0.0945999994874,0.0916000008583068,0.0882999971508979,0.0882000029087066,0.0829999968409538,0.0860000029206276,0.0687000006437301,0.0869999974966049,0.0658000037074089,0.0824000015854835,0.0789000019431114,-0.0694444552063942,0.0663544312119484,0.1307947337627411,-0.0251341573894023,-0.0492051355540752,-0.1307947337627411,-0.1586037874221801,-0.1819000244140625,1.1561119556427e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.04,0.96,0.96
3539,31,66,Kanan_Bawah,0.1015999987721443,0.0920000001788139,0.0847999975085258,0.0873999968171119,0.0882000029087066,0.0829999968409538,0.0860000029206276,0.065700002014637,0.0869999974966049,0.0662999972701072,0.0824000015854835,0.0790000036358833,-0.067197598516941,0.0401427112519741,0.1114754006266594,-0.0220403000712394,-0.0459533482789993,-0.1114754006266594,-0.1554754227399826,-0.213699996471405,1.16133511066436e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
3540,31,67,Kanan_Bawah,0.1015999987721443,0.095100000500679,0.0838000029325485,0.0828000009059906,0.0882000029087066,0.0804999992251396,0.0841000005602836,0.0683000013232231,0.0842000022530555,0.0662999972701072,0.0817999988794326,0.0772000029683113,-0.0692493766546249,0.0298071559518575,0.1019066497683525,-0.0267542228102684,-0.0586065389215946,-0.1019066497683525,-0.1595830023288726,-0.2149999886751175,1.182382106781e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.015,0.985,0.985
3541,31,68,Kanan_Bawah,0.1015999987721443,0.1033999994397163,0.0916000008583068,0.0842999964952468,0.0882000029087066,0.0804999992251396,0.0841000005602836,0.0736000016331672,0.0842000022530555,0.0662999972701072,0.0807999968528747,0.0759999975562095,-0.0646852999925613,0.0565167367458343,0.1075896471738815,-0.0231606811285018,-0.053921565413475,-0.1075896471738815,-0.1681274622678756,-0.1796999722719192,1.17753255367279e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.045,0.955,0.955
3542,31,69,Kanan_Bawah,0.1015999987721443,0.0974999964237213,0.0956000015139579,0.0856999978423118,0.0856999978423118,0.0812000036239624,0.0820999965071678,0.0754000023007392,0.0824000015854835,0.0662999972701072,0.0804999992251396,0.0756999999284744,-0.0679851621389389,0.0579494647681713,0.1201866865158081,-0.0249110348522663,-0.0507365018129348,-0.1201866865158081,-0.1372197568416595,-0.1746250092983245,1.11386144161224e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.05,0.95,0.95
3543,31,70,Kanan_Bawah,0.1015999987721443,0.094200000166893,0.0863000005483627,0.0861999988555908,0.0856999978423118,0.0812000036239624,0.0820999965071678,0.0685999989509582,0.0824000015854835,0.0662999972701072,0.0804999992251396,0.0756999999284744,-0.0489381365478038,0.0443787313997745,0.1034482643008232,-0.0239999946206808,-0.0419968329370021,-0.1034482643008232,-0.157248169183731,-0.175149992108345,1.13629639148712e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.03,0.97,0.97
3544,31,71,Kanan_Bawah,0.1015999987721443,0.0860999971628189,0.0797000005841255,0.0784000009298324,0.0835999995470047,0.0776999965310096,0.0812999978661537,0.063400000333786,0.0803000032901763,0.0662999972701072,0.0798999965190887,0.0766000002622604,-0.0599221512675285,0.0500000230967998,0.1065519303083419,-0.0250694677233696,-0.0483729094266891,-0.1065519303083419,-0.1379310339689254,-0.1743000000715255,1.14139938354492e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
3545,31,72,Kanan_Bawah,0.0939999967813491,0.0947000011801719,0.0807000026106834,0.0755999982357025,0.0835999995470047,0.0776999965310096,0.063799999654293,0.0650999993085861,0.064300000667572,0.0654999986290931,0.0798999965190887,0.063400000333786,-0.0720460787415504,0.0449438281357288,0.1025641113519668,-0.0254957359284162,-0.0568327046930789,-0.1025641113519668,-0.1747167408466339,-0.1606749892234802,1.17513608932495e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3546,31,73,Kanan_Bawah,0.0913000032305717,0.0910999998450279,0.0863000005483627,0.068800002336502,0.0685999989509582,0.0621999986469745,0.061999998986721,0.0700000002980232,0.061999998986721,0.0654999986290931,0.0650999993085861,0.0631000027060508,-0.0726114585995674,0.0304114744067192,0.1052631810307502,-0.0252258609980344,-0.0549198985099792,-0.1052631810307502,-0.1304347664117813,-0.1615750044584274,1.19011402130126e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.02,0.98,0.98
3547,31,74,Kanan_Bawah,0.0913000032305717,0.0887999981641769,0.0741000026464462,0.06700000166893,0.06700000166893,0.0619000010192394,0.0625,0.0577999986708164,0.061999998986721,0.0654999986290931,0.0648000016808509,0.0631000027060508,-0.0655270814895629,0.0439105257391929,0.0993710681796073,-0.0195469744503498,-0.0506024248898029,-0.0993710681796073,-0.1923990249633789,-0.1517750024795532,1.18508648872375e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3548,31,75,Kanan_Bawah,0.0913000032305717,0.0874999985098838,0.0710000023245811,0.0662000030279159,0.066600002348423,0.060199998319149,0.061099998652935,0.0555000007152557,0.0606999993324279,0.0654999986290931,0.064300000667572,0.0617000013589859,-0.0499999858438968,0.0374687910079956,0.1200000047683715,-0.0254880767315626,-0.0446503832936286,-0.1200000047683715,-0.2280701696872711,-0.1582249999046325,1.18088734149932e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3549,31,76,Kanan_Bawah,0.0913000032305717,0.0854000002145767,0.0689999982714653,0.066500000655651,0.066600002348423,0.060199998319149,0.061099998652935,0.0542999990284442,0.0606999993324279,0.0654999986290931,0.064300000667572,0.0615999996662139,-0.0699386447668075,0.0352587960660457,0.1192214041948318,-0.0260385852307081,-0.0594142340123653,-0.1192214041948318,-0.2172131240367889,-0.1489250063896179,1.20405411720275e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3550,31,77,Kanan_Bawah,0.0913000032305717,0.0857999995350837,0.0718000009655952,0.0668999999761581,0.064699999988079,0.0584000013768672,0.0617000013589859,0.0560000017285347,0.0603000000119209,0.0654999986290931,0.0630000010132789,0.0608999989926815,-0.075757585465908,0.0652818977832794,0.1236306652426719,-0.0302024371922016,-0.0640066489577293,-0.1236306652426719,-0.2059219181537628,-0.1381499916315078,1.16666662693023e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3551,31,78,Kanan_Bawah,0.0913000032305717,0.0848999992012977,0.0702999979257583,0.0644999966025352,0.064699999988079,0.0584000013768672,0.0617999993264675,0.0546000003814697,0.0603000000119209,0.0595999993383884,0.0630000010132789,0.0608999989926815,-0.0763209164142608,0.0547636672854423,0.1204911544919014,-0.0281047839671373,-0.0659340471029281,-0.1204911544919014,-0.2101998627185821,-0.1519250124692917,1.18648660182952e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3552,31,79,Kanan_Bawah,0.0903000012040138,0.0844999998807907,0.0714000016450882,0.0663999989628791,0.0662000030279159,0.0615000016987323,0.062399998307228,0.0555999986827373,0.0608000010251998,0.0597999989986419,0.0635000020265579,0.0626000016927719,-0.0810810700058937,0.0524193793535232,0.1065730676054954,-0.0288489907979965,-0.0667854025959968,-0.1065730676054954,-0.2019230723381042,-0.1451249718666076,1.14528787136077e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3553,31,80,Kanan_Bawah,0.0903000012040138,0.0855000019073486,0.0763999968767166,0.0697999969124794,0.0662000030279159,0.0615000016987323,0.062399998307228,0.0604000017046928,0.0599999986588954,0.0597999989986419,0.0635000020265579,0.0626000016927719,-0.0771558061242103,0.0695970430970192,0.1142857149243354,-0.0249226503074169,-0.063989944756031,-0.1142857149243354,-0.1988690197467804,-0.1351749747991562,1.15217399597167e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3554,31,81,Kanan_Bawah,0.0903000012040138,0.0882999971508979,0.0736000016331672,0.0678000003099441,0.0671000033617019,0.0593999996781349,0.0608999989926815,0.0603000000119209,0.0579999983310699,0.0597999989986419,0.0630000010132789,0.0626000016927719,-0.0778442919254303,0.0638297796249389,0.111923910677433,-0.0218038838356733,-0.056372545659542,-0.111923910677433,-0.1978609561920166,-0.1400499939918518,1.15090906620025e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3555,31,82,Kanan_Bawah,0.0903000012040138,0.0883999988436698,0.0707999989390373,0.0604999996721744,0.06700000166893,0.0581000000238418,0.0599000006914138,0.0555999986827373,0.0579999983310699,0.0597999989986419,0.0630000010132789,0.0626000016927719,-0.0751879811286926,0.0575636141002178,0.108433723449707,-0.0222521461546421,-0.0618811957538127,-0.108433723449707,-0.2205322980880737,-0.1548500061035156,1.17582416534423e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3556,31,83,Kanan_Bawah,0.0903000012040138,0.0834000036120414,0.065200001001358,0.0653000026941299,0.0640999972820282,0.0584999993443489,0.0599000006914138,0.0511000007390975,0.0593999996781349,0.0597999989986419,0.0627999976277351,0.061999998986721,-0.0802524983882904,0.0503114461898803,0.1161178797483444,-0.0215135514736175,-0.0598118379712104,-0.1161178797483444,-0.2152588367462158,-0.1768499761819839,1188277006149290.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3557,31,84,Kanan_Bawah,0.0903000012040138,0.0807999968528747,0.0712999999523162,0.0693999975919723,0.0640999972820282,0.0608000010251998,0.0608999989926815,0.0535999983549118,0.0632999986410141,0.0597999989986419,0.0627999976277351,0.061999998986721,-0.0651828274130821,0.0423976704478263,0.1176470518112182,-0.021640095859766,-0.0566820241510868,-0.1176470518112182,-0.2023809552192688,-0.1661999970674514,1117565631866450.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3558,31,85,Kanan_Bawah,0.0903000012040138,0.0824000015854835,0.0732000023126602,0.064699999988079,0.067900002002716,0.0635000020265579,0.0644999966025352,0.0555000007152557,0.0636999979615211,0.060199998319149,0.0649999976158142,0.0631999969482421,-0.0664335861802101,0.0407876335084438,0.1346655189990997,-0.0246706083416938,-0.0534670054912567,-0.1346655189990997,-0.2099644094705581,-0.1542750000953674,1140480637550350.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3559,31,86,Kanan_Bawah,0.0903000012040138,0.0842999964952468,0.0719000026583671,0.0707999989390373,0.0680000036954879,0.064300000667572,0.0644000023603439,0.0590000003576278,0.0631999969482421,0.060199998319149,0.0649999976158142,0.0631999969482421,-0.0966608077287674,0.0482604056596756,0.1171409785747528,-0.0261811260133981,-0.0704822540283203,-0.1171409785747528,-0.2037786543369293,-0.1606749892234802,1.15637850761413e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.015,0.985,0.985
3560,31,87,Kanan_Bawah,0.0903000012040138,0.0894000008702278,0.0741000026464462,0.0714000016450882,0.0716999992728233,0.064300000667572,0.0644000023603439,0.0592000000178813,0.0631999969482421,0.060199998319149,0.0653999969363212,0.0641999989748001,-0.0871079936623573,0.0621468946337699,0.1211340054869651,-0.0256717447191476,-0.0735826417803764,-0.1211340054869651,-0.214333102107048,-0.1495999842882156,1175438642501830.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
3561,31,88,Kanan_Bawah,0.0903000012040138,0.0864000022411346,0.0707999989390373,0.0688999965786933,0.0698999986052513,0.0610000006854534,0.0615000016987323,0.0577999986708164,0.0619000010192394,0.060199998319149,0.063799999654293,0.0641999989748001,-0.0694126710295677,0.0473457686603069,0.1010886505246162,-0.0261164084076881,-0.0522945709526538,-0.1010886505246162,-0.2000000029802322,-0.163699984550476,1.20752096176147e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3562,31,89,Kanan_Bawah,0.0903000012040138,0.0850000008940696,0.0710000023245811,0.0666999965906143,0.068400003015995,0.0588999986648559,0.060199998319149,0.0542000010609626,0.0617999993264675,0.060199998319149,0.0636999979615211,0.064300000667572,-0.0693703144788742,0.0393939279019832,0.12637360394001,-0.0238767080008983,-0.0503919348120689,-0.12637360394001,-0.221264362335205,-0.1619999706745147,1.1805555820465e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3563,31,90,Kanan_Bawah,0.09009999781847,0.0835999995470047,0.0690999999642372,0.0654999986290931,0.0674000009894371,0.0619000010192394,0.0621999986469745,0.0551999993622303,0.0631999969482421,0.060199998319149,0.065200001001358,0.064300000667572,-0.0788091048598289,0.0267806127667427,0.1134564727544784,-0.0269251633435487,-0.0638792142271995,-0.1134564727544784,-0.2046109586954116,-0.1702249944210052,1.17974686622619e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3564,31,91,Kanan_Bawah,0.0907000005245208,0.0848999992012977,0.0696000009775161,0.0653000026941299,0.0674000009894371,0.0619000010192394,0.0621999986469745,0.0551999993622303,0.0631999969482421,0.0608000010251998,0.065200001001358,0.064699999988079,-0.098402053117752,0.0258175656199455,0.1213115155696868,-0.0324342772364616,-0.0758263394236564,-0.1213115155696868,-0.2225352227687835,-0.1658250093460083,1.17934787273406e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.025,0.975,0.975
3565,31,92,Kanan_Bawah,0.0907000005245208,0.0843999981880188,0.0700000002980232,0.0687000006437301,0.0701000019907951,0.0639000013470649,0.0649999976158142,0.0575999990105629,0.065600000321865,0.0608000010251998,0.0658000037074089,0.0636999979615211,-0.1053435280919075,0.034068152308464,0.1227544993162155,-0.0293472297489643,-0.0851326510310173,-0.1227544993162155,-0.1900483518838882,-0.1713250130414962,1.1328946352005e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.12,0.88,0.88
3566,31,93,Kanan_Bawah,0.0907000005245208,0.0878999978303909,0.0737999975681305,0.0681999996304512,0.0681999996304512,0.0639000013470649,0.0649999976158142,0.0571000017225742,0.065600000321865,0.0608000010251998,0.0662000030279159,0.0627000033855438,-0.0791074857115745,0.0335766114294528,0.1301818042993545,-0.026080273091793,-0.0726517811417579,-0.1301818042993545,-0.2100396454334259,-0.1500999927520752,1163913607597350.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3567,31,94,Kanan_Bawah,0.0907000005245208,0.089599996805191,0.0719000026583671,0.0674000009894371,0.0681999996304512,0.0636000037193298,0.0635000020265579,0.0573000013828277,0.0640999972820282,0.0608000010251998,0.0662000030279159,0.0627000033855438,-0.0809943825006485,0.0287000387907028,0.1159586682915687,-0.0297255683690309,-0.0656474903225898,-0.1159586682915687,-0.1994851976633072,-0.1583249717950821,1.15671646595001e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
3568,31,95,Kanan_Bawah,0.0907000005245208,0.0898000001907348,0.0715999975800514,0.0675999969244003,0.0722000002861023,0.0636000037193298,0.0635000020265579,0.0579999983310699,0.0640999972820282,0.0608000010251998,0.066500000655651,0.065600000321865,-0.0795353129506111,0.0325427241623401,0.1214127987623214,-0.0303758978843688,-0.0635641291737556,-0.1214127987623214,-0.1857318431138992,-0.1717000305652618,1.09848487377166e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
3569,31,96,Kanan_Bawah,0.0907000005245208,0.0876000002026557,0.0750000029802322,0.0711999982595443,0.0729999989271164,0.062899999320507,0.0635000020265579,0.0582000017166137,0.0627000033855438,0.0608000010251998,0.0663999989628791,0.0663999989628791,-0.0892018675804138,0.0653408989310264,0.1352717876434326,-0.0299850087612867,-0.0773930698633194,-0.1352717876434326,-0.1845410615205764,-0.1577500104904174,1136448621749870.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3570,31,97,Kanan_Bawah,0.0929000005125999,0.0876000002026557,0.0746000036597251,0.0714000016450882,0.0729999989271164,0.0625,0.0635000020265579,0.0590000003576278,0.0621000006794929,0.0599999986588954,0.0663999989628791,0.0663999989628791,-0.0897352918982505,0.0470016002655029,0.1138087809085846,-0.024106465280056,-0.0657318159937858,-0.1138087809085846,-0.199999988079071,-0.1645499765872955,1.1560845375061e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3571,31,98,Kanan_Bawah,0.0929000005125999,0.0878000035881996,0.0750000029802322,0.0716999992728233,0.0688999965786933,0.0632999986410141,0.0623000003397464,0.0581000000238418,0.0636999979615211,0.0599999986588954,0.0653999969363212,0.065700002014637,-0.0782312825322151,0.0480349361896514,0.1111110970377922,-0.0210665147751569,-0.052332192659378,-0.1111110970377922,-0.2066115736961364,-0.1673000007867813,1.17105257511138e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3572,31,99,Kanan_Bawah,0.0929000005125999,0.0854000002145767,0.0750000029802322,0.0719999969005584,0.0688999965786933,0.0632999986410141,0.0623000003397464,0.0593999996781349,0.0636999979615211,0.0599999986588954,0.0650999993085861,0.065700002014637,-0.0958903953433036,0.0461309589445591,0.1160714477300643,-0.0262577217072248,-0.0755395516753196,-0.1160714477300643,-0.2090546041727066,-0.167849987745285,1174334168434140.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
3573,31,100,Kanan_Bawah,0.0929000005125999,0.0901999995112419,0.0758000016212463,0.0706000030040741,0.0715999975800514,0.0621999986469745,0.0627999976277351,0.0614000000059604,0.0621999986469745,0.0599999986588954,0.065600000321865,0.0658999979496002,-0.082969456911087,0.0427350439131259,0.1049562767148017,-0.0238601751625537,-0.0652557164430618,-0.1049562767148017,-0.1891891807317733,-0.1557749956846237,1.11764705181121e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
3574,31,101,Kanan_Bawah,0.0929000005125999,0.0930000022053718,0.0769999995827674,0.0690999999642372,0.0715999975800514,0.061999998986721,0.0627999976277351,0.0615999996662139,0.0621999986469745,0.0599999986588954,0.065600000321865,0.0658999979496002,-0.0659272670745849,0.0492359846830368,0.1077389866113662,-0.0216612759977579,-0.0545639730989933,-0.1077389866113662,-0.2031047940254211,-0.1663250029087066,1.19060051441192e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3575,31,102,Kanan_Bawah,0.0929000005125999,0.093199998140335,0.0718000009655952,0.0617999993264675,0.0678000003099441,0.061999998986721,0.0631000027060508,0.0566000007092952,0.0632999986410141,0.0599999986588954,0.065200001001358,0.0662000030279159,-0.0729166716337204,0.0425830483436584,0.1164337918162345,-0.0234061516821384,-0.0571273043751716,-0.1164337918162345,-0.2414772659540176,-0.1890000253915786,1.24055659770965e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3576,31,103,Kanan_Bawah,0.0957999974489212,0.0882000029087066,0.0709000006318092,0.0692000016570091,0.0674000009894371,0.061999998986721,0.0631000027060508,0.0548000000417232,0.0632999986410141,0.0590999983251094,0.065200001001358,0.0662000030279159,-0.0804195776581764,0.0418809652328491,0.1233333423733711,-0.0250690095126628,-0.05874839797616,-0.1233333423733711,-0.2204836457967758,-0.1782749891281128,1193324089050290.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3577,31,104,Kanan_Bawah,0.0957999974489212,0.0873999968171119,0.0741999968886375,0.0725999996066093,0.0711999982595443,0.0640000030398368,0.0684999972581863,0.0579000003635883,0.0650999993085861,0.0590999983251094,0.0672999992966651,0.0672999992966651,-0.0707333236932754,0.048763234168291,0.1230502724647522,-0.0256892144680023,-0.0596616007387638,-0.1230502724647522,-0.2030282020568847,-0.1881749927997589,1.16223406791687e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3578,31,105,Kanan_Bawah,0.0957999974489212,0.090499997138977,0.0763999968767166,0.0744000002741813,0.0711999982595443,0.0640000030398368,0.0684999972581863,0.0584000013768672,0.0650999993085861,0.0590999983251094,0.0672999992966651,0.0672999992966651,-0.0783410146832466,0.0568777769804,0.1335311233997345,-0.023486990481615,-0.0529594980180263,-0.1335311233997345,-0.2155808955430984,-0.1784750074148178,1.16925060749053e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
3579,31,106,Kanan_Bawah,0.0957999974489212,0.090999998152256,0.0784000009298324,0.0759000033140182,0.0727000012993812,0.0671999976038932,0.0667999982833862,0.0626000016927719,0.0662000030279159,0.0590999983251094,0.0684999972581863,0.0666999965906143,-0.0897887423634529,0.0629745423793792,0.1120567321777343,-0.0213865600526332,-0.0663043782114982,-0.1120567321777343,-0.212578609585762,-0.1674250066280365,1.18758428096771e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
3580,31,107,Kanan_Bawah,0.0957999974489212,0.0905999988317489,0.0835999995470047,0.0762000009417533,0.0727000012993812,0.0671999976038932,0.0667999982833862,0.0606000013649463,0.0662000030279159,0.0590999983251094,0.0684999972581863,0.0666999965906143,-0.0860121622681617,0.059760957956314,0.1251612901687622,-0.025201603770256,-0.0588235184550285,-0.1251612901687622,-0.1945762783288955,-0.1542750000953674,1134751796722410.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
3581,31,108,Kanan_Bawah,0.0957999974489212,0.0952000021934509,0.0781000033020973,0.0738999992609024,0.0702999979257583,0.0648000016808509,0.0639000013470649,0.0604000017046928,0.0650999993085861,0.0590999983251094,0.0672999992966651,0.0648000016808509,-0.0778626054525375,0.0737833753228187,0.1240028887987136,-0.0209420882165431,-0.0612499825656414,-0.1240028887987136,-0.220559537410736,-0.1500999927520752,1.18584072589874e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
3582,31,109,Kanan_Bawah,0.097800001502037,0.095100000500679,0.0798000022768974,0.0692000016570091,0.0702999979257583,0.0627000033855438,0.0636000037193298,0.0606000013649463,0.0650999993085861,0.0606000013649463,0.0666999965906143,0.0648000016808509,-0.065510593354702,0.0585744976997375,0.1244377866387367,-0.0248842500150203,-0.0479910746216774,-0.1244377866387367,-0.2285336852073669,-0.1595999747514724,1217821717262260.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3583,31,110,Kanan_Bawah,0.097800001502037,0.0904000028967857,0.0741999968886375,0.068400003015995,0.0681999996304512,0.0614000000059604,0.0621000006794929,0.0566999986767768,0.0636000037193298,0.0606000013649463,0.0654999986290931,0.0631999969482421,-0.0767195969820022,0.0622762963175773,0.1336898356676101,-0.0189827885478734,-0.0516969449818134,-0.1336898356676101,-0.252077579498291,-0.1626250147819519,1.25034582614898e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3584,31,111,Kanan_Bawah,0.097800001502037,0.0901999995112419,0.0728000029921531,0.0696000009775161,0.0681999996304512,0.0614000000059604,0.0617000013589859,0.0553999990224838,0.0636000037193298,0.0606000013649463,0.065200001001358,0.0631000027060508,-0.0714285522699356,0.068648874759674,0.1357254534959793,-0.0235017631202936,-0.0573089495301246,-0.1357254534959793,-0.236388698220253,-0.1549000144004821,1.17155754566192e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
3585,32,0,Lainnya,0.0775000005960464,0.0755999982357025,0.097800001502037,0.1125999987125396,0.1616999953985214,0.2329999953508377,0.2657999992370605,0.2714000046253204,0.3061000108718872,0.2942000031471252,0.2939999997615814,0.193900004029274,0.3890367448329925,-0.4975032806396484,-0.4556609094142914,0.2768117785453796,0.8549708127975464,0.4556609094142914,0.5748031735420227,-1.38062489032745e+16,0.737060010433197,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.03,0.97,0.97
3586,32,1,Lainnya,0.1215000003576278,0.0789000019431114,0.1045999974012374,0.1191999986767768,0.169400006532669,0.2331999987363815,0.2639999985694885,0.294400006532669,0.3041000068187713,0.1785999983549118,0.2885000109672546,0.1958000063896179,0.4126679599285126,-0.4271580576896667,-0.4435233175754547,0.3038225173950195,0.855924129486084,0.4435233175754547,0.5651249289512634,-1.28240001201629e+16,0.735966682434082,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.035,0.965,0.965
