Pixel_ID,Row,Col,Area,B1(Coastal Aerosol),B2(Blue),B3(Green),B4(Red),B5(NIR),B6(SWIR1),B7(SWIR2),B8(NDVI),B9(MNDWI),B10(NDWI),B11(EVI),B12(SABI),B13(GNDVI),B14(NDAVI),B15(AWEI),B16(BATHYMETRY),Label,Kategori_Detail,Kategori,Prediksi_Kelas,Prediksi_Label,Confidence_Lamun,Confidence_NonLamun,Confidence_Max
319,8,14,Lainnya,0.001626249984838,0.0116950003430247,0.0438562482595443,0.0283049996942281,0.0104712499305605,0.0178412497043609,0.0151599999517202,-0.3788411617279053,0.3879720568656921,0.5704699158668518,-0.0406368188560009,-0.2528637945652008,-0.5704699158668518,0.1897086799144745,0.0597521886229515,0.2047831565141677,0,Tidak_Teridentifikasi,Non_Lamun,1,Lamun,0.995,0.005,0.995
320,8,15,Lainnya,0.0,0.0042975000105798,0.0506074987351894,0.0291300006210804,0.0099074998870491,0.0174975004047155,0.0166174992918968,0.0729660242795944,0.1845718026161193,0.3458777070045471,0.0031742705032229,0.063011460006237,-0.3458777070045471,0.2984952926635742,-0.0100600002333521,0.0832727774977684,0,Tidak_Teridentifikasi,Non_Lamun,1,Lamun,0.625,0.375,0.625
321,8,16,Lainnya,0.0022899999748915,0.0137574998661875,0.0482699982821941,0.0276724994182586,0.0016299999551847,0.016397500410676,0.0147475004196167,-0.9179925918579102,0.5724407434463501,0.9533202052116394,-0.0567401759326458,-0.3701628148555755,-0.9533202052116394,-0.8948641419410706,0.1035787463188171,0.2887349724769592,0,Tidak_Teridentifikasi,Non_Lamun,1,Lamun,0.925,0.075,0.925
322,8,17,Lainnya,0.0151324998587369,0.0350424982607364,0.0714799985289573,0.0385074988007545,0.0,0.0115849999710917,0.012079999782145,-1.0,0.6890454888343811,1.0,-0.0883946046233177,-0.3581343293190002,-1.0,-1.0,0.1721500009298324,0.4834781885147095,0,Tidak_Teridentifikasi,Non_Lamun,1,Lamun,0.67,0.33,0.67
323,8,18,Lainnya,0.0148299997672438,0.031989999115467,0.0660075023770332,0.0398549996316432,0.0051775001920759,0.0131799997761845,0.0123274996876716,-0.7700549364089966,0.6671192049980164,0.8545339703559875,-0.0859975963830947,-0.3520469069480896,-0.8545339703559875,-0.7176358103752136,0.1761150062084198,0.4778014123439789,0,Tidak_Teridentifikasi,Non_Lamun,1,Lamun,0.7,0.3,0.7
324,8,19,Lainnya,0.0182399991899728,0.033585000783205,0.0671074986457824,0.0376549996435642,0.0030050000641494,0.012657499872148,0.0119150001555681,-0.8521888852119446,0.6826302409172058,0.9142805933952332,-0.0843751430511474,-0.3202508687973022,-0.9142805933952332,-0.8343782424926758,0.1842824965715408,0.5145155191421509,0,Tidak_Teridentifikasi,Non_Lamun,1,Lamun,0.675,0.325,0.675
325,8,20,Lainnya,0.0370087511837482,0.059833750128746,0.0859450027346611,0.0404875017702579,0.0060437498614192,0.0153524996712803,0.013702499680221,-0.4640759825706482,0.6302464008331299,0.8273808360099792,-0.0627593249082565,-0.1381597518920898,-0.8273808360099792,-0.6278960704803467,0.1842721849679947,0.6881788969039917,0,Perairan,Non_Lamun,0,Non_Lamun,0.25,0.75,0.75
326,8,21,Lainnya,0.0318112485110759,0.0500162504613399,0.0809675008058548,0.0323612503707408,0.0047237500548362,0.0156549997627735,0.0140875000506639,-0.3397029638290405,0.5519945025444031,0.8249487280845642,-0.0382143072783947,-0.0416146256029605,-0.8249487280845642,-0.3666428327560425,0.1405884325504303,0.6103321313858032,0,Perairan,Non_Lamun,0,Non_Lamun,0.3,0.7,0.7
327,8,22,Lainnya,0.0236987508833408,0.0400200001895427,0.0627624988555908,0.0177449993789196,0.0030050000641494,0.0151462499052286,0.0138950003311038,-0.3317284882068634,0.4265142679214477,0.8226303458213806,-0.0185740515589714,0.0157193392515182,-0.8226303458213806,-0.3186583220958709,0.0793974995613098,0.56903076171875,0,Perairan,Non_Lamun,0,Non_Lamun,0.365,0.635,0.635
328,8,23,Lainnya,0.0197387505322694,0.0333374999463558,0.0513775013387203,0.0086975004523992,0.002221249975264,0.0153387496247887,0.0139774996787309,-0.3682879209518432,0.3558310568332672,0.7748449444770813,-0.0066907699219882,0.0200069621205329,-0.7748449444770813,-0.3989802002906799,0.0312965624034404,0.6365906596183777,0,Perairan,Non_Lamun,0,Non_Lamun,0.275,0.725,0.725
329,8,24,Lainnya,0.0186250004917383,0.0317837484180927,0.0456025004386901,0.0046549998223781,0.0024687501136213,0.0158750005066394,0.0145412497222423,-0.2015526592731475,0.3581671416759491,0.6855014562606812,-0.0012813505018129,0.0440790764987468,-0.6855014562606812,-0.4483765065670013,0.0199837498366832,0.6754913330078125,0,Perairan,Non_Lamun,0,Non_Lamun,0.285,0.715,0.715
330,8,25,Lainnya,0.014623750001192,0.0303399991244077,0.0414637513458728,0.003169999923557,0.0022487500682473,0.0157925002276897,0.0150912497192621,0.1576702445745468,0.3868108689785003,0.6233304738998413,-0.0004057386540807,0.079151377081871,-0.6233304738998413,-0.5358648300170898,0.0405159369111061,0.7146220803260803,0,Perairan,Non_Lamun,0,Non_Lamun,0.195,0.805,0.805
331,8,26,Lainnya,0.0104849999770522,0.0243037492036819,0.0348775014281272,0.0009662500233389,0.0020975000225007,0.0145412497222423,0.0136612495407462,0.3017948865890503,0.4209189713001251,0.7295465469360352,0.000936797412578,0.0501192286610603,-0.7295465469360352,-0.636346697807312,0.045778751373291,0.6771836876869202,0,Perairan,Non_Lamun,0,Non_Lamun,0.26,0.74,0.74
332,8,27,Lainnya,0.0075012501329183,0.0206324998289346,0.0278099998831748,0.0,0.0010762499878183,0.0138812502846121,0.0133037501946091,0.4149840474128723,0.3568437397480011,0.787941575050354,0.0029440058860927,0.0171505119651556,-0.787941575050354,-0.7192269563674927,0.0250437501817941,0.6944712996482849,0,Perairan,Non_Lamun,0,Non_Lamun,0.215,0.785,0.785
333,8,28,Lainnya,0.0052875000983476,0.0194912496954202,0.0255824998021125,0.0,0.0005125000025145,0.0137712499126791,0.0135650001466274,0.5,0.3185605108737945,0.8043375015258789,0.0014993600780144,0.0106559935957193,-0.8043375015258789,-0.7488257884979248,0.0135453129187226,0.7051375508308411,0,Perairan,Non_Lamun,0,Non_Lamun,0.21,0.79,0.79
334,8,29,Lainnya,0.006800000090152,0.0199037492275238,0.0260774996131658,0.0,0.0011175000108778,0.0148024996742606,0.0141425002366304,0.5,0.2844713032245636,0.732930064201355,0.0032599992118775,0.0238489042967557,-0.732930064201355,-0.6631595492362976,0.0071309376507997,0.7218179106712341,0,Perairan,Non_Lamun,0,Non_Lamun,0.205,0.795,0.795
335,8,30,Lainnya,0.0086150001734495,0.0205362495034933,0.0256787501275539,0.0,0.0031524999067187,0.0154074998572468,0.0149950003251433,0.219748854637146,0.2498265951871872,0.5981423258781433,0.0056357984431087,0.0362148433923721,-0.5981423258781433,-0.5193461179733276,0.0008093750220723,0.7263246178627014,0,Perairan,Non_Lamun,0,Non_Lamun,0.195,0.805,0.805
336,8,31,Lainnya,0.0105400001630187,0.0202750004827976,0.026325000450015,0.0018050000071525,0.0058375000953674,0.0198075007647275,0.0175387505441904,0.3520045280456543,0.2330741435289383,0.4660792052745819,0.0080669242888689,0.0462591834366321,-0.4660792052745819,-0.385130912065506,-0.0034771875943988,0.7360675930976868,0,Perairan,Non_Lamun,0,Non_Lamun,0.24,0.76,0.76
337,8,32,Lainnya,0.0102512501180171,0.0225987508893013,0.0281537491828203,0.0008149999775923,0.0080925002694129,0.0177724994719028,0.016287500038743,0.761521577835083,0.2819728255271911,0.5988961458206177,0.0157977826893329,0.0917981788516044,-0.5988961458206177,-0.5278950333595276,0.0089562498033046,0.7498064637184143,0,Perairan,Non_Lamun,0,Non_Lamun,0.23,0.77,0.77
338,8,33,Lainnya,0.0086150001734495,0.0237537492066621,0.0313850007951259,0.0,0.0054525001905858,0.0153387496247887,0.014623750001192,1.0,0.3530522882938385,0.7189046740531921,0.0127983586862683,0.0719207301735878,-0.7189046740531921,-0.6725335717201233,0.0255043748766183,0.7229365110397339,0,Perairan,Non_Lamun,0,Non_Lamun,0.21,0.79,0.79
339,8,34,Lainnya,0.0075150001794099,0.0235612504184246,0.0355650000274181,0.0005537500255741,0.0010349999647587,0.0143212499096989,0.0137987500056624,0.1514555513858795,0.4255967438220978,0.7845515012741089,0.0015036431141197,0.0071841762401163,-0.7845515012741089,-0.7234616875648499,0.0461096875369548,0.6334620714187622,0,Perairan,Non_Lamun,0,Non_Lamun,0.265,0.735,0.735
340,8,35,Lainnya,0.0124512501060962,0.0281812492758035,0.0422612503170967,0.0013650000328198,0.0010799999581649,0.014156250283122,0.0137987500056624,0.0726872235536575,0.4985024929046631,0.7965211868286133,52998744650.0,0.0002717285824473,-0.7965211868286133,-0.7363321185112,0.0734128132462501,0.6307286024093628,0,Perairan,Non_Lamun,0,Non_Lamun,0.34,0.66,0.66
341,8,36,Lainnya,0.0229975003749132,0.0358125008642673,0.0508274994790554,0.0041875001043081,0.0005024999845772,0.0136749995872378,0.0129599999636411,-0.7399741411209106,0.5586602687835693,0.9804208278656006,-0.0095069203525781,-0.032633502036333,-0.9804208278656006,-0.9723255038261414,0.1102731227874755,0.690994143486023,0,Perairan,Non_Lamun,0,Non_Lamun,0.345,0.655,0.655
342,8,37,Lainnya,0.0236575007438659,0.0394424982368946,0.0561899989843368,0.0093574998900294,0.0020149999763816,0.0127400001510977,0.0112274996936321,-0.6588360071182251,0.6136118769645691,0.9307619333267212,-0.0187654793262481,-0.0569546967744827,-0.9307619333267212,-0.8995262980461121,0.1352500021457672,0.6831052899360657,0,Perairan,Non_Lamun,0,Non_Lamun,0.415,0.585,0.585
343,9,0,Lainnya,0.0656225010752677,0.0841299965977668,0.12100750207901,0.1366000026464462,0.351485013961792,0.3711749911308288,0.2381300032138824,0.3870114684104919,-0.5068385004997253,-0.4476899802684784,0.3247220814228058,0.8402722477912903,0.4476899802684784,0.5813959836959839,-1.74029123783111e+16,0.6895477771759033,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.145,0.855,0.855
344,9,1,Lainnya,0.0694449990987777,0.0850649997591972,0.1227400004863739,0.1385799944400787,0.2821575105190277,0.3521449863910675,0.2164874970912933,0.3919149041175842,-0.4830748438835144,-0.4491443932056427,0.3066213130950928,0.8880050182342529,0.4491443932056427,0.598499059677124,-1.58350002765655e+16,0.6558424830436707,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.165,0.835,0.835
345,9,2,Lainnya,0.054636251181364,0.0669974982738494,0.1220662519335746,0.1252562552690506,0.3313825130462646,0.2737562358379364,0.152549996972084,0.4598647952079773,-0.3772211074829101,-0.4651277363300323,0.3260893225669861,1117302656173700.0,0.4651277363300323,0.6679031252861023,-1109118103981010.0,0.5400207042694092,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.245,0.755,0.755
346,9,3,Lainnya,0.1738899946212768,0.2111800014972686,0.2792012393474579,0.3158312439918518,0.5081112384796143,0.2381987571716308,0.118793748319149,0.2317817211151123,0.0883661806583404,-0.2890474498271942,0.2625705003738403,0.3883900046348572,0.2890474498271942,0.4113306105136871,-0.2897006273269653,0.7535101175308228,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.03,0.97,0.97
347,9,4,Lainnya,0.2142049968242645,0.2602125108242035,0.3360575139522552,0.3693599998950958,0.4447925090789795,0.1534574925899505,0.0701875016093254,0.0926515609025955,0.3730222880840301,-0.139252096414566,0.1103228032588958,0.1262954771518707,0.139252096414566,0.261813759803772,0.4261862635612488,0.7720121741294861,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.19,0.81,0.81
348,9,5,Lainnya,0.1430899947881698,0.181535005569458,0.2609550058841705,0.2227299958467483,0.1701225042343139,0.0750825032591819,0.048820000141859,-0.1470376849174499,0.5531302094459534,0.1991650611162185,-0.113648384809494,-0.131741464138031,-0.1991650611162185,-0.0324534513056278,0.5564468502998352,0.7416356801986694,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.22,0.78,0.78
349,9,6,Lainnya,0.0634500011801719,0.0894924998283386,0.1417150050401687,0.0864399969577789,0.0231624990701675,0.0264625009149312,0.0185700003057718,-0.7151859998703003,0.6743512749671936,0.78018718957901,-0.1736594438552856,-0.3564834296703338,-0.78018718957901,-0.6870825886726379,0.3978131115436554,0.7303205728530884,1,Lamun,Lamun,1,Lamun,0.61,0.39,0.61
350,9,7,Lainnya,0.0237399991601705,0.0380400009453296,0.0737624987959861,0.0469225011765956,0.0147749995812773,0.0204674992710351,0.0164250005036592,-0.4203874766826629,0.556047797203064,0.7756008505821228,-0.0683855563402175,-0.246226817369461,-0.7756008505821228,-0.3303606510162353,0.1660568714141845,0.5088112354278564,0,Tidak_Teridentifikasi,Non_Lamun,1,Lamun,0.53,0.47,0.53
351,9,8,Lainnya,0.0098524997010827,0.0247575007379055,0.0592974983155727,0.0381500013172626,0.0164250005036592,0.0205224994570016,0.0154900001361966,-0.2511786222457886,0.4751080572605133,0.4439912438392639,-0.0365648716688156,-0.1749421805143356,-0.4439912438392639,-0.088386483490467,0.1044843718409538,0.3479131460189819,0,Tidak_Teridentifikasi,Non_Lamun,1,Lamun,0.89,0.11,0.89
352,9,9,Lainnya,0.0040087499655783,0.0193812493234872,0.056437499821186,0.0363212488591671,0.0171949993818998,0.02004124969244,0.0160124991089105,-0.3643777370452881,0.4760871529579162,0.5367910861968994,-0.0438762530684471,-0.2493654936552047,-0.5367910861968994,-0.0708326771855354,0.0972518771886825,0.3374753594398498,0,Tidak_Teridentifikasi,Non_Lamun,1,Lamun,0.985,0.015,0.985
353,9,10,Lainnya,0.0,0.0078037502244114,0.0385349988937377,0.0227362494915723,0.0130287501960992,0.017909999936819,0.0149400001391768,-0.2829103469848633,0.359657347202301,0.4919697642326355,-0.0219943672418594,-0.1964950263500213,-0.4919697642326355,0.2336307317018509,0.0381578132510185,0.2056597769260406,0,Tidak_Teridentifikasi,Non_Lamun,1,Lamun,0.995,0.005,0.995
354,9,11,Lainnya,0.0,0.0066074999049305,0.0366374999284744,0.0204812493175268,0.0098249996080994,0.0156137496232986,0.0133037501946091,-0.3450533449649811,0.3857722282409668,0.5581918358802795,-0.0246184524148702,-0.202355682849884,-0.5581918358802795,0.178480178117752,0.0450534373521804,0.1634331047534942,0,Tidak_Teridentifikasi,Non_Lamun,1,Lamun,0.955,0.045,0.955
355,9,12,Lainnya,0.0,0.0029325000941753,0.0231762491166591,0.0112962499260902,0.0062362500466406,0.0140875000506639,0.0121349999681115,-0.0333102010190486,0.1403566747903823,0.4468216598033905,-0.0112281274050474,0.0936472117900848,-0.4468216598033905,0.4051724076271057,0.001424687448889,0.0789526849985122,1,Lamun,Lamun,1,Lamun,0.775,0.225,0.775
356,9,13,Lainnya,0.0,0.006424999795854,0.029789999127388,0.0153524996712803,0.0044212499633431,0.0136337503790855,0.0120662497356534,0.0817711800336837,0.1932296305894851,0.5662153363227844,-0.0245548356324434,0.0466930009424686,-0.5662153363227844,0.2153869569301605,0.0303374994546175,0.1248300001025199,0,Tidak_Teridentifikasi,Non_Lamun,1,Lamun,0.755,0.245,0.755
357,9,14,Lainnya,0.0018324999837204,0.0126812504604458,0.041202500462532,0.0224062502384185,0.0041049998253583,0.0141150001436471,0.0126712499186396,-0.4265691041946411,0.3879559636116028,0.717982828617096,-0.0436303094029426,-0.1939249038696289,-0.717982828617096,0.0882537961006164,0.0724778100848198,0.1929734498262405,0,Tidak_Teridentifikasi,Non_Lamun,1,Lamun,0.89,0.11,0.89
358,9,15,Lainnya,0.0062775001861155,0.0272049997001886,0.0726900026202201,0.0412300005555152,0.0112549997866153,0.0154625000432133,0.0144175002351403,-0.541829526424408,0.3683145344257355,0.6762803792953491,-0.071057915687561,-0.2970910370349884,-0.6762803792953491,-0.3201198875904083,0.0780706256628036,0.3691816926002502,0,Tidak_Teridentifikasi,Non_Lamun,1,Lamun,0.805,0.195,0.805
359,9,16,Lainnya,0.0083125000819563,0.0312200002372264,0.0758799985051155,0.0421374998986721,0.0,0.0109524996951222,0.0127125000581145,-1.0,0.739055335521698,1.0,-0.0875294804573059,-0.3367966115474701,-1.0,-1.0,0.2132006287574768,0.4060873985290527,0,Tidak_Teridentifikasi,Non_Lamun,1,Lamun,0.69,0.31,0.69
360,9,17,Lainnya,0.0124925002455711,0.0325950011610984,0.0695274993777275,0.0324025005102157,0.0,0.0091650001704692,0.0109524996951222,-1.0,0.7539101839065552,1.0,-0.0721348673105239,-0.3142136633396148,-1.0,-1.0,0.2113306224346161,0.4621601402759552,0,Perairan,Non_Lamun,1,Lamun,0.705,0.295,0.705
361,9,18,Lainnya,0.0071574999019503,0.0263662505894899,0.0598887503147125,0.0226124990731477,0.0074700000695884,0.0143212499096989,0.013345000334084,-0.4965293109416961,0.5838447213172913,0.7714023590087891,-0.0283776298165321,-0.117434374988079,-0.7714023590087891,-0.5221438407897949,0.1223087534308433,0.4327488243579864,0,Perairan,Non_Lamun,1,Lamun,0.7,0.3,0.7
362,9,19,Kanan_Bawah,0.0088212499395012,0.0241387505084276,0.0519687496125698,0.0129599999636411,0.0044587501324713,0.0156962499022483,0.0145549997687339,-0.4076198935508728,0.409857839345932,0.7647718191146851,-0.0059275790117681,0.0254569072276353,-0.7647718191146851,-0.4061178267002105,0.0568690635263919,0.4555169939994812,0,Perairan,Non_Lamun,0,Non_Lamun,0.3,0.7,0.7
363,9,20,Kanan_Bawah,0.0159712508320808,0.0324712507426738,0.0541824996471405,0.0083125000819563,0.0042937500402331,0.0164662506431341,0.0154074998572468,-0.3485122621059418,0.3196287453174591,0.7133917212486267,-0.001300218515098,0.118506982922554,-0.7133917212486267,-0.3893173933029175,0.0386159382760524,0.5871310234069824,0,Perairan,Non_Lamun,0,Non_Lamun,0.325,0.675,0.675
364,9,21,Kanan_Bawah,0.0115437498316168,0.0273700002580881,0.0419862493872642,0.0021800000686198,0.0029225000180304,0.0168375000357627,0.0157375000417232,-0.0006438601994886,0.1326363235712051,0.5819228291511536,0.0042008562013506,0.197891816496849,-0.5819228291511536,-0.3195360600948334,-0.014198750257492,0.5695924758911133,0,Perairan,Non_Lamun,0,Non_Lamun,0.33,0.67,0.67
365,9,22,Kanan_Bawah,0.0117087503895163,0.0244549997150897,0.032320000231266,0.0003337500093039,0.0016024999786168,0.0162462498992681,0.0152150001376867,0.722741425037384,0.0776320695877075,0.3747085332870483,0.0037066529039293,0.2419503480195999,-0.3747085332870483,-0.2392873615026474,-0.045993436127901,0.6108222603797913,0,Perairan,Non_Lamun,0,Non_Lamun,0.155,0.845,0.845
366,9,23,Kanan_Bawah,0.0113512501120567,0.0209212508052587,0.0241662506014108,0.0,0.001410000026226,0.0163425002247095,0.0152012500911951,0.6974759101867676,0.0444456562399864,0.4356687366962433,0.0041986759752035,0.030210530385375,-0.4356687366962433,-0.4311912953853607,-0.0612584389746189,0.7568284273147583,0,Perairan,Non_Lamun,0,Non_Lamun,0.055,0.945,0.945
367,9,24,Kanan_Bawah,0.0071987500414252,0.0199862495064735,0.0191887505352497,0.0,0.0019325000466778,0.0166037492454051,0.0152562502771615,1.0,0.0252306386828422,0.2888450026512146,0.0056663332507014,0.3242708742618561,-0.2888450026512146,-0.2663686573505401,-0.0726237520575523,0.9051028490066528,0,Perairan,Non_Lamun,0,Non_Lamun,0.025,0.975,0.975
368,9,25,Kanan_Bawah,0.0059750000946223,0.016975000500679,0.0161499995738267,0.0,0.0034312501084059,0.014623750001192,0.0141287501901388,1.0,0.0516584441065788,0.5027860403060913,0.0102697480469942,0.1552758514881134,-0.5027860403060913,-0.5382508039474487,-0.0334143750369548,0.9832816123962402,0,Perairan,Non_Lamun,0,Non_Lamun,0.055,0.945,0.945
369,9,26,Kanan_Bawah,0.0037750001065433,0.0148162497207522,0.0133312502875924,0.0,0.0019187500001862,0.0143487500026822,0.0134137496352195,1.0,-0.0375054366886615,0.5217121243476868,0.005494438111782,0.0592574514448642,-0.5217121243476868,-0.5455567240715027,-0.0420287512242794,1.02845346927642e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.035,0.965,0.965
370,9,27,Kanan_Bawah,0.0032800000626593,0.0137437498196959,0.012079999782145,0.0,0.0021800000686198,0.013936249539256,0.0133037501946091,1.0,-0.0711288601160049,0.4870792031288147,0.0061216559261083,0.075465939939022,-0.4870792031288147,-0.5342384576797485,-0.0450537502765655,1.0505131483078e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.035,0.965,0.965
371,9,28,Kanan_Bawah,0.0015337499789893,0.013234999962151,0.0109662497416138,0.0,0.00200124992989,0.0141700003296136,0.0133725004270672,1.0,-0.1268800646066665,0.4404055178165436,0.0055462224408984,0.0780585780739784,-0.4404055178165436,-0.5140108466148376,-0.0506775006651878,1.10634112358093e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.02,0.98,0.98
372,9,29,Kanan_Bawah,0.0031012499239295,0.0138950003311038,0.0115987500175833,0.0,0.0023449999280273,0.0148024996742606,0.0137299997732043,1.0,-0.1209510788321495,0.436870813369751,0.0065665966831147,0.0840364620089531,-0.436870813369751,-0.5069088339805603,-0.0517225004732608,1.10337507724761e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.02,0.98,0.98
373,9,30,Kanan_Bawah,0.0024824999272823,0.0145274996757507,0.0112549997866153,0.0,0.0034175000619143,0.0156687498092651,0.0141837503761053,1.0,-0.1500437408685684,0.3687045574188232,0.0095568178221583,0.121162861585617,-0.3687045574188232,-0.4681417047977447,-0.0567240640521049,1.08558523654937e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
374,9,31,Kanan_Bawah,0.0067587499506771,0.0176624990999698,0.0141700003296136,0.0003750000032596,0.0063875000923871,0.0177174992859363,0.016397500410676,0.7394065856933594,-0.0749089643359184,0.2438449412584304,0.0152161214500665,0.1541920453310012,-0.2438449412584304,-0.3267477452754974,-0.0573531240224838,1099435806274410.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.015,0.985,0.985
375,9,32,Kanan_Bawah,0.005878749769181,0.0175112504512071,0.0154900001361966,0.0,0.0089450003579258,0.0182537492364645,0.0166312493383884,1.0,-0.0696578025817871,0.2762376070022583,0.0218873620033264,0.2384937554597854,-0.2762376070022583,-0.3345646858215332,-0.0578171871602535,1.01835370063781e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.035,0.965,0.965
376,9,33,Kanan_Bawah,0.0054250000976026,0.0180475004017353,0.0154625000432133,0.0,0.0078999996185302,0.0160124991089105,0.0148024996742606,1.0,-0.0737636238336563,0.3258202970027923,0.0218625646084547,0.2114214599132537,-0.3258202970027923,-0.3739001452922821,-0.0514818765223026,109586501121521.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.02,0.98,0.98
377,9,34,Kanan_Bawah,0.0047100000083446,0.0168375000357627,0.0167274996638298,0.0,0.0068824999034404,0.0156274996697902,0.0147475004196167,1.0,-0.0412259511649608,0.4055246412754059,0.0190397538244724,0.2046868205070495,-0.4055246412754059,-0.4082592725753784,-0.0472262501716613,0.9497955441474916,0,Perairan,Non_Lamun,0,Non_Lamun,0.05,0.95,0.95
378,9,35,Kanan_Bawah,0.0086975004523992,0.0196150001138448,0.0195875000208616,0.0,0.0059199999086558,0.017332499846816,0.0159300006926059,1.0,0.0610780082643032,0.5373192429542542,0.0173456724733114,0.1442934572696685,-0.5373192429542542,-0.549424409866333,-0.037271250039339,0.9749006032943726,0,Perairan,Non_Lamun,0,Non_Lamun,0.07,0.93,0.93
379,9,36,Kanan_Bawah,0.0126024996861815,0.0210174992680549,0.0209350008517503,0.0003100000030826,0.0059199999086558,0.0157375000417232,0.0148574998602271,0.927066445350647,0.1942915618419647,0.5951790809631348,0.0170685593038797,0.114163614809513,-0.5951790809631348,-0.6147400736808777,-0.0119781251996755,0.958171844482422,0,Perairan,Non_Lamun,0,Non_Lamun,0.205,0.795,0.795
380,9,37,Kanan_Bawah,0.0138950003311038,0.0226674992591142,0.0236300006508827,350000009348.0,0.0047924998216331,0.0135375000536441,0.0124650001525878,0.990304708480835,0.302462100982666,0.7001876831054688,0.0138029186055064,0.0797460377216339,-0.7001876831054688,-0.7017270922660828,0.012139375321567,0.93599671125412,0,Perairan,Non_Lamun,0,Non_Lamun,0.23,0.77,0.77
381,10,0,Lainnya,0.0529999993741512,0.0674649998545646,0.1058275029063224,0.1227125003933906,0.3007200062274933,0.3166424930095672,0.2015825062990188,0.4203916788101196,-0.517912745475769,-0.4793843328952789,0.2933889031410217,1.02131474018096e+16,0.4793843328952789,0.6275308132171631,-1.4727919101715e+16,0.660923182964325,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.175,0.825,0.825
382,10,1,Lainnya,0.063120000064373,0.0840200036764144,0.1228775009512901,0.1408212482929229,0.3142499923706054,0.3526124954223633,0.2233487516641616,0.3844999372959137,-0.4698241949081421,-0.4409420192241668,0.2830989360809326,0.852068305015564,0.4409420192241668,0.582010805606842,-1.61171162128448e+16,0.6746978163719177,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.145,0.855,0.855
383,10,2,Lainnya,0.1341249942779541,0.1620099991559982,0.2377724945545196,0.2531037628650665,0.3790262639522552,0.2569812536239624,0.1435299962759018,0.1937324255704879,-0.0232131481170654,-0.2219078838825225,0.1818659156560897,0.3043176531791687,0.2219078838825225,0.3933795392513275,-0.5662990808486938,0.6802734136581421,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.115,0.885,0.885
384,10,3,Lainnya,0.1973337531089782,0.2519074976444244,0.3207125067710876,0.335631251335144,0.3772937357425689,0.1227950006723404,0.0581287518143653,0.0531073659658432,0.457229733467102,-0.0753201022744178,0.0678239241242408,0.0701448172330856,0.0753201022744178,0.194189041852951,0.5374925136566162,0.7825074195861816,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.155,0.845,0.845
385,10,4,Lainnya,0.1286800056695938,0.170851245522499,0.2223587483167648,0.195518746972084,0.1138575002551078,0.0385349988937377,0.0223925001919269,-0.2700443565845489,0.7108803391456604,0.3282411396503448,-0.2033314853906631,-0.2098391652107238,-0.3282411396503448,-0.2068764120340347,0.6452512741088867,0.7660127878189087,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.32,0.68,0.68
386,10,5,Lainnya,0.0347950011491775,0.0576750002801418,0.1005750000476837,0.0487925000488758,0.0215124990791082,0.0226124990731477,0.016754999756813,-0.3257930874824524,0.5990748405456543,0.647588849067688,-0.0677397325634956,-0.1854541003704071,-0.647588849067688,-0.3983936905860901,0.2028174996376037,0.6265256404876709,0,Perairan,Non_Lamun,0,Non_Lamun,0.355,0.645,0.645
387,10,6,Lainnya,0.012891249731183,0.0177174992859363,0.0471150018274784,0.0298999994993209,0.0123274996876716,0.0214850008487701,0.015599999576807,-0.2192262560129165,0.3736151456832886,0.4220713078975677,-0.0252248290926218,-0.1633311808109283,-0.4220713078975677,0.0387901812791824,0.0548331253230571,0.3682323694229126,1,Lamun,Lamun,1,Lamun,0.975,0.025,0.975
388,10,7,Lainnya,0.0,0.0113375000655651,0.0407899990677833,0.0248125009238719,0.0124099999666213,0.0203575007617473,0.016067499294877,-0.162314087152481,0.334151029586792,0.3904299139976501,-0.0160160660743713,-0.1304409205913543,-0.3904299139976501,0.0,0.0354937501251697,0.2599327862262726,0,Tidak_Teridentifikasi,Non_Lamun,1,Lamun,0.94,0.06,0.94
