Pixel_ID;Row;Col;Label;Kategori;B1(Coastal Aerosol);B2(Blue);B3(Green);B4(Red);B5(NIR);B6(SWIR1);B7(SWIR2);B8(NDVI);B9(MNDWI);B10(NDWI);B11(EVI);B12(SABI);B13(GNDVI);B14(NDAVI);B15(AWEI);B16(BATHYMETRY)
329;8;24;0;Tidak Teridentifikasi;0.01862500049173832;0.03178374841809273;0.045602500438690186;0.004654999822378159;0.002468750113621354;0.01587500050663948;0.014541249722242355;-0.20155265927314758;0.3581671416759491;0.6855014562606812;-0.0012813505018129945;0.04407907649874687;-0.6855014562606812;-0.44837650656700134;0.019983749836683273;0.6754913330078125
330;8;25;0;Tidak Teridentifikasi;0.014623750001192093;0.030339999124407768;0.04146375134587288;0.003169999923557043;0.0022487500682473183;0.015792500227689743;0.015091249719262123;0.15767024457454681;0.38681086897850037;0.6233304738998413;-0.00040573865408077836;0.07915137708187103;-0.6233304738998413;-0.5358648300170898;0.04051593691110611;0.7146220803260803
331;8;26;0;Tidak Teridentifikasi;0.010484999977052212;0.024303749203681946;0.03487750142812729;0.0009662500233389437;0.0020975000225007534;0.014541249722242355;0.013661249540746212;0.3017948865890503;0.4209189713001251;0.7295465469360352;0.0009367974125780165;0.05011922866106033;-0.7295465469360352;-0.636346697807312;0.045778751373291016;0.6771836876869202
332;8;27;0;Tidak Teridentifikasi;0.007501250132918358;0.02063249982893467;0.027809999883174896;0.0;0.0010762499878183007;0.013881250284612179;0.013303750194609165;0.4149840474128723;0.3568437397480011;0.787941575050354;0.002944005886092782;0.0171505119651556;-0.787941575050354;-0.7192269563674927;0.025043750181794167;0.6944712996482849
333;8;28;0;Tidak Teridentifikasi;0.005287500098347664;0.019491249695420265;0.02558249980211258;0.0;0.000512500002514571;0.013771249912679195;0.013565000146627426;0.5;0.31856051087379456;0.8043375015258789;0.0014993600780144334;0.010655993595719337;-0.8043375015258789;-0.7488257884979248;0.01354531291872263;0.7051375508308411
334;8;29;0;Tidak Teridentifikasi;0.006800000090152025;0.019903749227523804;0.026077499613165855;0.0;0.0011175000108778477;0.014802499674260616;0.01414250023663044;0.5;0.2844713032245636;0.732930064201355;0.0032599992118775845;0.02384890429675579;-0.732930064201355;-0.6631595492362976;0.007130937650799751;0.7218179106712341
335;8;30;0;Tidak Teridentifikasi;0.008615000173449516;0.02053624950349331;0.02567875012755394;0.0;0.003152499906718731;0.015407499857246876;0.014995000325143337;0.219748854637146;0.2498265951871872;0.5981423258781433;0.005635798443108797;0.03621484339237213;-0.5981423258781433;-0.5193461179733276;0.000809375022072345;0.7263246178627014
336;8;31;0;Tidak Teridentifikasi;0.010540000163018703;0.020275000482797623;0.026325000450015068;0.0018050000071525574;0.005837500095367432;0.019807500764727592;0.017538750544190407;0.3520045280456543;0.2330741435289383;0.4660792052745819;0.008066924288868904;0.046259183436632156;-0.4660792052745819;-0.385130912065506;-0.003477187594398856;0.7360675930976868
337;8;32;0;Tidak Teridentifikasi;0.010251250118017197;0.0225987508893013;0.02815374918282032;0.0008149999775923789;0.008092500269412994;0.017772499471902847;0.01628750003874302;0.761521577835083;0.28197282552719116;0.5988961458206177;0.015797782689332962;0.09179817885160446;-0.5988961458206177;-0.5278950333595276;0.008956249803304672;0.7498064637184143
338;8;33;0;Tidak Teridentifikasi;0.008615000173449516;0.023753749206662178;0.03138500079512596;0.0;0.005452500190585852;0.015338749624788761;0.014623750001192093;1.0;0.3530522882938385;0.7189046740531921;0.01279835868626833;0.0719207301735878;-0.7189046740531921;-0.6725335717201233;0.025504374876618385;0.7229365110397339
339;8;34;0;Tidak Teridentifikasi;0.007515000179409981;0.023561250418424606;0.03556500002741814;0.0005537500255741179;0.0010349999647587538;0.014321249909698963;0.013798750005662441;0.15145555138587952;0.4255967438220978;0.7845515012741089;0.0015036431141197681;0.007184176240116358;-0.7845515012741089;-0.7234616875648499;0.04610968753695488;0.6334620714187622
340;8;35;0;Tidak Teridentifikasi;0.012451250106096268;0.028181249275803566;0.04226125031709671;0.0013650000328198075;0.00107999995816499;0.014156250283122063;0.013798750005662441;0.07268722355365753;0.4985024929046631;0.7965211868286133;52998744650;0.00027172858244739473;-0.7965211868286133;-0.7363321185112;0.07341281324625015;0.6307286024093628
341;8;36;0;Tidak Teridentifikasi;0.022997500374913216;0.03581250086426735;0.050827499479055405;0.004187500104308128;0.0005024999845772982;0.013674999587237835;0.012959999963641167;-0.7399741411209106;0.5586602687835693;0.9804208278656006;-0.009506920352578163;-0.032633502036333084;-0.9804208278656006;-0.9723255038261414;0.11027312278747559;0.690994143486023
342;8;37;0;Tidak Teridentifikasi;0.023657500743865967;0.03944249823689461;0.05618999898433685;0.00935749989002943;0.0020149999763816595;0.012740000151097775;0.011227499693632126;-0.6588360071182251;0.6136118769645691;0.9307619333267212;-0.01876547932624817;-0.05695469677448273;-0.9307619333267212;-0.8995262980461121;0.1352500021457672;0.6831052899360657
343;9;0;0;Tidak Teridentifikasi;0.06562250107526779;0.08412999659776688;0.12100750207901001;0.13660000264644623;0.351485013961792;0.37117499113082886;0.23813000321388245;0.38701146841049194;-0.5068385004997253;-0.4476899802684784;0.3247220814228058;0.8402722477912903;0.4476899802684784;0.5813959836959839;-17402912378311100;0.6895477771759033
344;9;1;0;Tidak Teridentifikasi;0.06944499909877777;0.08506499975919724;0.1227400004863739;0.13857999444007874;0.2821575105190277;0.3521449863910675;0.21648749709129333;0.39191490411758423;-0.4830748438835144;-0.4491443932056427;0.3066213130950928;0.8880050182342529;0.4491443932056427;0.598499059677124;-15835000276565500;0.6558424830436707
345;9;2;0;Tidak Teridentifikasi;0.05463625118136406;0.06699749827384949;0.12206625193357468;0.1252562552690506;0.33138251304626465;0.2737562358379364;0.15254999697208405;0.4598647952079773;-0.37722110748291016;-0.46512773633003235;0.3260893225669861;1117302656173700;0.46512773633003235;0.6679031252861023;-1109118103981010;0.5400207042694092
346;9;3;0;Tidak Teridentifikasi;0.17388999462127686;0.21118000149726868;0.2792012393474579;0.3158312439918518;0.5081112384796143;0.23819875717163086;0.11879374831914902;0.2317817211151123;0.08836618065834045;-0.2890474498271942;0.26257050037384033;0.3883900046348572;0.2890474498271942;0.41133061051368713;-0.28970062732696533;0.7535101175308228
