Pixel_ID;Row;Col;Area;B1(Coastal Aerosol (B1));B2(Blue (B2));B3(Green (B3));B4(Red (B4));B5(RE1 (B5));B6(RE2 (B6));B7(RE3 (B7));B8(NIR (B8));B9(RE4 (B8A));B10(Water Vapor (B9));B11(SWIR1 (B11));B12(SWIR2 (B12));B13(NDVI);B14(MNDWI);B15(NDWI);B16(EVI);B17(SABI);B18(GNDVI);B19(NDAVI);B20(AWEI);B21(BATHYMETRY);Label;Kategori_Detail;Kategori
1751;15;70;Lainnya;0.11460000276565552;0.1128000020980835;0.12380000203847885;0.09539999812841415;0.09860000014305115;0.08089999854564667;0.08429999649524689;0.06870000064373016;0.0843999981880188;0.06440000236034393;0.08030000329017639;0.07760000228881836;-0.15438325703144073;0.2545568645000458;0.3097112774848938;-0.06256681680679321;-0.1067134216427803;-0.3097112774848938;-0.26089295744895935;-0.010375015437602997;0.917647123336792;0;Perairan;Non_Lamun
1752;15;71;Lainnya;0.11460000276565552;0.11460000276565552;0.11819999665021896;0.09390000253915787;0.09809999912977219;0.08049999922513962;0.08269999921321869;0.06599999964237213;0.08309999853372574;0.06440000236034393;0.08079999685287476;0.07880000025033951;-0.1496437042951584;0.20957499742507935;0.28338760137557983;-0.05802881345152855;-0.10202019661664963;-0.28338760137557983;-0.2577747106552124;-0.06279999017715454;0.9229208827018738;0;Perairan;Non_Lamun
1753;15;72;Lainnya;0.11460000276565552;0.11180000007152557;0.1281999945640564;0.09619999676942825;0.09809999912977219;0.08049999922513962;0.08269999921321869;0.06689999997615814;0.08309999853372574;0.062199998646974564;0.08079999685287476;0.07890000194311142;-0.14146344363689423;0.23037324845790863;0.29891303181648254;-0.057671383023262024;-0.10260260850191116;-0.29891303181648254;-0.2660449743270874;-0.03690001368522644;0.9089820981025696;0;Perairan;Non_Lamun
1754;15;73;Lainnya;0.11959999799728394;0.10779999941587448;0.12300000339746475;0.09200000017881393;0.09849999845027924;0.08070000261068344;0.08320000022649765;0.0697999969124794;0.08619999885559082;0.062199998646974564;0.08129999786615372;0.07840000092983246;-0.1250000298023224;0.20411162078380585;0.2759336531162262;-0.058849312365055084;-0.09055119752883911;-0.2759336531162262;-0.2203034907579422;-0.06624998152256012;0.8999999761581421;0;Perairan;Non_Lamun
1755;15;74;Lainnya;0.11959999799728394;0.12319999933242798;0.1316000074148178;0.09459999948740005;0.09849999845027924;0.08070000261068344;0.08320000022649765;0.07000000029802322;0.08619999885559082;0.062199998646974564;0.08129999786615372;0.07840000092983246;-0.1418522745370865;0.25925925374031067;0.31138288974761963;-0.07530315965414047;-0.103658527135849;-0.31138288974761963;-0.28023597598075867;-0.006774991750717163;0.9015151858329773;0;Perairan;Non_Lamun
1756;15;75;Lainnya;0.11959999799728394;0.14079999923706055;0.14880000054836273;0.09790000319480896;0.0982000008225441;0.08020000159740448;0.08540000021457672;0.0697999969124794;0.08540000021457672;0.062199998646974564;0.08169999718666077;0.07930000126361847;-0.16628699004650116;0.3068469762802124;0.35733094811439514;-0.09744913130998611;-0.11003237217664719;-0.35733094811439514;-0.3348676562309265;0.05225000157952309;0.9100257158279419;0;Perairan;Non_Lamun
1757;15;76;Lainnya;0.11959999799728394;0.14020000398159027;0.15399999916553497;0.10239999741315842;0.0982000008225441;0.08020000159740448;0.08540000021457672;0.06759999692440033;0.08540000021457672;0.062199998646974564;0.08169999718666077;0.0794999971985817;-0.17655469477176666;0.30674588680267334;0.38989171385765076;-0.09733390063047409;-0.1028248518705368;-0.38989171385765076;-0.3493744432926178;0.05367501825094223;0.9101251363754272;0;Perairan;Non_Lamun
1758;15;77;Lainnya;0.11959999799728394;0.14219999313354492;0.15360000729560852;0.10239999741315842;0.10170000046491623;0.08079999685287476;0.0869000032544136;0.07000000029802322;0.08510000258684158;0.062199998646974564;0.08229999989271164;0.07989999651908875;-0.1789161115884781;0.31043148040771484;0.3816254138946533;-0.09736667573451996;-0.09635626524686813;-0.3816254138946533;-0.3402450382709503;0.05917499214410782;0.9034307599067688;0;Perairan;Non_Lamun
1759;15;78;Lainnya;0.12129999697208405;0.13819999992847443;0.147599995136261;0.10260000079870224;0.10170000046491623;0.08079999685287476;0.0869000032544136;0.07129999995231628;0.08510000258684158;0.06129999831318855;0.08229999989271164;0.07970000058412552;-0.1829710304737091;0.3028377592563629;0.3665037751197815;-0.08331991732120514;-0.1126616820693016;-0.3665037751197815;-0.32192105054855347;0.0455000102519989;0.9210525751113892;0;Perairan;Non_Lamun
1760;15;79;Lainnya;0.12129999697208405;0.131400004029274;0.14100000262260437;0.09839999675750732;0.10270000249147415;0.0820000022649765;0.08659999817609787;0.07320000231266022;0.08590000122785568;0.06159999966621399;0.08240000158548355;0.07970000058412552;-0.16708646714687347;0.278458833694458;0.3321167528629303;-0.08118893206119537;-0.1111110970377922;-0.3321167528629303;-0.29547640681266785;0.016099989414215088;0.9253520965576172;0;Perairan;Non_Lamun
